id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,date_activ,is_zb,is_new
1006766,BOUYGUES TELECOM,AJO,"UMTS 900, LTE 1800, LTE 2100, 5G NR 2100",STATION TDF DU MONT AGEL (MONT AGEL) 06440 PEILLE,06091,"43.7714,7.425",Bâtiment,10m,TDF,,False,False
1006766,BOUYGUES TELECOM,ALL,"LTE 700, LTE 800",STATION TDF DU MONT AGEL (MONT AGEL) 06440 PEILLE,06091,"43.7714,7.425",Bâtiment,10m,TDF,2025-11-06,False,False
1006766,BOUYGUES TELECOM,SUP,UMTS 2100,STATION TDF DU MONT AGEL (MONT AGEL) 06440 PEILLE,06091,"43.7714,7.425",Bâtiment,10m,TDF,2018-02-06,False,False
1013851,BOUYGUES TELECOM,ALL,5G NR 3500,SÉMAPHORE DU BEC DE L'AIGLE RTE DES CRÊTES D 141B (BEC DE L'AIGLE) 13600 LA CIOTAT,13028,"43.175,5.5742",Mât métallique,4m,BOUYGUES,2025-10-02,False,False
1013853,BOUYGUES TELECOM,ALL,5G NR 3500,SÉMAPHORE DU BEC DE L'AIGLE RTE DES CRÊTES D 141B (BEC DE L'AIGLE) 13600 LA CIOTAT,13028,"43.175,5.5742",Mât métallique,"7,6m",BOUYGUES,2025-10-02,False,False
1021396,BOUYGUES TELECOM,ALL,LTE 700,21 R D'ENSISHEIM 68200 MULHOUSE,68224,"47.7539,7.3406",Immeuble,"30,2m",Société HLM,2025-11-04,False,False
1023512,FREE MOBILE,ALL,LTE 900,2 ROND POINT LAURENT SCHWARTZ 78310 MAUREPAS,78383,"48.7603,1.9206",Immeuble,35m,"Copropriété, Syndic, SCI",2025-10-31,False,False
1023562,FREE MOBILE,ALL,LTE 900,RUE DES GRAVIERS ZONE D'ACTIVITÉ DES GRAVIERS 91190 VILLIERS LE BACLE,91679,"48.7311,2.1119",Pylône autostable,32m,TOTEM,2025-10-31,False,False
1034545,TELCO OI,ALL,"LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",LOTISSEMENT BRAS PISTOLET 97440 ST ANDRE,97409,"-20.9628,55.5919",Pylône autostable,20m,Telco OI,2025-09-10,False,False
1035614,ORANGE,SUP,GSM 900,14 RUE DES VOSGES 50470 CHERBOURG EN COTENTIN,50129,"49.6283,-1.6214",Immeuble,31m,Société Privée,2014-11-25,False,False
1038480,ORANGE,SUP,GSM 900,RUE ROSA PARKS ALL MARIE LOUISE CHEVREL HLM PASTEUR 56600 LANESTER,56098,"47.76,-3.3439",Immeuble,21m,Société HLM,2002-10-18,False,False
1042893,SFR,ALL,"LTE 700, LTE 2100, 5G NR 2100, 5G NR 3500",CAMPING LA GARENNE CHEMIN DE LA GARENNE 60870 VILLERS ST PAUL,60684,"49.2925,2.4861",Pylône haubané,34m,HIVORY,2025-10-30,False,False
1043669,ORANGE,SUP,GSM 900,11 RUE CHARLES CALMUS 94250 GENTILLY,94037,"48.8139,2.3536",Immeuble,26m,Société HLM,2012-09-04,False,False
1047255,FREE MOBILE,ALL,LTE 900,RUE DES ORANGERS ZI DE TRAGONE ALLÉE VERTE (LES CHENES) 20290 BORGO,2B042,"42.5925,9.4444",Pylône autostable,30m,TDF,2025-10-31,False,False
