id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,date_activ,is_zb,is_new
1040088,ORANGE,SUP,GSM 900,AÉROGARE ORLY OUEST EDICULE M8 - LOCAL 3868 94390 PARAY VIEILLE POSTE,91479,"48.7292,2.3589",Bâtiment,20m,"CCI, Ch Métier, Port Aut, Aéroport",2008-04-25,False,False
1042280,FREE MOBILE,ALL,LTE 900,RUE JANGUET 33230 ST MEDARD DE GUIZIERES,33447,"45.02,-0.0761",Pylône autostable,"40,1m",ON TOWER FRANCE,2025-10-17,False,False
1042288,FREE MOBILE,AJO,5G NR 3500,RUE PONSON DU TERRAIL  45100 ORLEANS,45234,"47.9211,1.8944",Château d'eau - réservoir,"30,8m","Commune, communauté de communes",,False,False
1056735,FREE MOBILE,ALL,LTE 900,42 BD DOCTEUR CHARLES BARNIER 83200 TOULON,83137,"43.1297,5.9286",Immeuble,59m,Société Privée,2025-10-17,False,False
1059306,FREE MOBILE,ALL,LTE 900,791 ROUTE DE COURBESSAC 30900 NIMES,30189,"43.8514,4.3958",Immeuble,"18,5m","Copropriété, Syndic, SCI",2025-10-20,False,False
1073909,FREE MOBILE,ALL,LTE 900,45/49 AVENUE DU GÉNÉRAL LECLERC 91800 BRUNOY,91114,"48.6903,2.4964",Immeuble,14m,"Copropriété, Syndic, SCI",2025-10-17,False,False
1092918,FREE MOBILE,ALL,LTE 900,18/20 RUE SEBASTIEN MERCIER 75015 PARIS 15,75115,"48.8447,2.2775",Bâtiment,"30,9m",Société HLM,2025-10-17,False,False
1132478,FREE MOBILE,ALL,LTE 900,40 RUE DE THIONVILLE 75019 PARIS 19,75119,"48.89,2.3858",Bâtiment,26m,Société HLM,2025-10-17,False,False
1150838,FREE MOBILE,AJO,LTE 900, (KERVIGUEON) 29940 LA FORET FOUESNANT,29057,"47.9372,-3.9833",Pylône autostable,"37,7m",TOTEM,,False,False
1151132,FREE MOBILE,AAV,LTE 700,D 270 (L'ETARDIÈRE) 61600 MAGNY LE DESERT,61243,"48.6008,-0.3133",Pylône autostable,36m,TOTEM,2025-10-27,False,True
1151132,FREE MOBILE,ALL,"UMTS 900, LTE 1800, LTE 2600",D 270 (L'ETARDIÈRE) 61600 MAGNY LE DESERT,61243,"48.6008,-0.3133",Pylône autostable,36m,TOTEM,2025-10-17,False,True
1175153,FREE MOBILE,ALL,LTE 900,12 RUE ALPHONSE MATTER 88100 ST DIE DES VOSGES,88413,"48.2903,6.9411",Pylône tubulaire,"26,1m",TOTEM,2025-10-17,False,False
1175160,FREE MOBILE,ALL,LTE 900,RUE PIERRE GILLES DE GENNES (DIAGORA) 31670 LABEGE,31254,"43.5425,1.5136",Bâtiment,22m,"Commune, communauté de communes",2025-10-17,False,False
1185151,FREE MOBILE,AJO,LTE 900,"32,34,36 RUE DOCTEUR OLLIER 69100 VILLEURBANNE",69266,"45.7664,4.8822",Immeuble,"38,1m","Copropriété, Syndic, SCI",,False,False
1187510,ORANGE,SUP,GSM 900,"D 317 ZAC LE RONCE, SILO CAPAFRANCE (LE RONCE) 95380 LOUVRES",95351,"49.0619,2.5194",Pylône tubulaire,25m,TOTEM,2012-09-26,False,False
1188282,FREE MOBILE,AJO,LTE 900, (LES SABLES) 28130 HANCHES,28191,"48.6075,1.6494",Pylône tubulaire,"31,6m",CELLNEX,,False,False
1190347,FREE MOBILE,ALL,LTE 900,2 RUE RENE CLEMENT 93130 NOISY LE SEC,93053,"48.9017,2.4619",Bâtiment,"48,9m",Société HLM,2025-10-17,False,False
1194874,FREE MOBILE,ALL,LTE 900,19 RUE JEAN LECANUET 76100 ROUEN,76540,"49.4439,1.0958",Immeuble,27m,"Copropriété, Syndic, SCI",2025-10-17,False,False
1198796,ORANGE,AJO,"LTE 700, LTE 1800, 5G NR 2100",EARDS (LE GANIVET) 28140 BAIGNEAUX,28019,"48.1386,1.84",Pylône autostable,30m,TOTEM,,False,False
1199764,FREE MOBILE,ALL,LTE 900,7 RUE DU CONDORCET 76300 SOTTEVILLE LES ROUEN,76681,"49.4083,1.1125",Pylône autostable,32m,ON TOWER FRANCE,2025-10-17,False,False
1206749,FREE MOBILE,ALL,LTE 900,5 RUE PERIGOT 57070 METZ,57463,"49.1303,6.1631",Pylône autostable,42m,TOTEM,2025-10-17,False,False
1207600,FREE MOBILE,ALL,LTE 900,8 RUE DU COMMANDANT CHARCOT 33290 BLANQUEFORT,33056,"44.9214,-0.6219",Pylône autostable,"39,4m",ON TOWER FRANCE,2025-10-17,False,False
1215161,ORANGE,ALL,"LTE 700, LTE 1800, 5G NR 2100",VOIE COMMUNALE N° 4 (LA FUSÉE) 54150 AVRIL,54036,"49.2886,5.9686",Château d'eau - réservoir,27m,"Commune, communauté de communes",2025-10-16,False,False
1215176,FREE MOBILE,AJO,LTE 900,34 RUE DE LARIVIÈRE 59440 AVESNES SUR HELPE,59036,"50.1194,3.9175",Pylône autostable,32m,TOTEM,,False,False
1272742,FREE MOBILE,ALL,LTE 900,17 ALLÉE PIERRE CORNEILLE 95400 VILLIERS LE BEL,95680,"49.0008,2.4164",Immeuble,"41,5m","Copropriété, Syndic, SCI",2025-10-20,False,False
1272778,FREE MOBILE,ALL,LTE 900,A8 AIRE DE REPOS DU PICOLARET 06300 NICE,06088,"43.7072,7.1897",Pylône autostable,24m,Sociétés d'Autoroutes,2025-10-20,False,False
1273148,FREE MOBILE,AJO,LTE 900,29 R DE L'ORATOIRE IMM  B SARDON 69300 CALUIRE ET CUIRE,69034,"45.7842,4.8381",Immeuble,"36,3m","Copropriété, Syndic, SCI",,False,False
1273152,FREE MOBILE,AJO,LTE 900,3A/B PLACE DU BOURG RÉSIDENCE LE RUOLTZ 69340 FRANCHEVILLE,69089,"45.7367,4.7647",Immeuble,18m,"Copropriété, Syndic, SCI",,False,False
1277952,FREE MOBILE,ALL,LTE 900,COMPLEXE SPORTIF DE ROSEMONT  RUE DES VIGNERONS 25000 BESANCON,25056,"47.2258,5.9917",Pylône tubulaire,"25,1m",ON TOWER FRANCE,2025-10-17,False,False
1277964,FREE MOBILE,ALL,LTE 900,16 RUE DU CANAL 94000 CRETEIL,94028,"48.7697,2.4611",Bâtiment,"24,1m","Copropriété, Syndic, SCI",2025-10-17,False,False
1281411,FREE MOBILE,ALL,LTE 900,RUE DE TRESSANT 95130 FRANCONVILLE,95252,"48.9972,2.2317",Immeuble,"21,8m",Société HLM,2025-10-17,False,False
1283154,FREE MOBILE,ALL,LTE 900,RUE DE SUFFREN CHEMINÉE 59115 LEERS,59339,"50.6883,3.2236",Bâtiment,30m,Société Privée,2025-10-17,False,False
1284609,FREE MOBILE,AJO,LTE 900,1 RUE CONRAD KILLIAN 38950 ST MARTIN LE VINOUX,38423,"45.2064,5.7086",Immeuble,"30,9m","Copropriété, Syndic, SCI",,False,False
1285864,FREE MOBILE,ALL,LTE 900,6 RUE DU CHAMP DE MARS 51100 REIMS,51454,"49.2617,4.0333",Bâtiment,20m,Particulier,2025-10-17,False,False
1287425,FREE MOBILE,ALL,LTE 900,221 AVENUE GAMBETTA 75020 PARIS 20,75120,"48.8739,2.4047",Immeuble,"57,4m",Société HLM,2025-10-17,False,False
1287433,FREE MOBILE,ALL,LTE 900,6 RUE GUY DE MAUPASSANT 95220 HERBLAY SUR SEINE,95306,"48.9956,2.1508",Immeuble,"19,8m",Société HLM,2025-10-17,False,False
1288882,FREE MOBILE,AJO,LTE 900,13B AV DU GENERAL CHAMPON 38100 GRENOBLE,38185,"45.1817,5.7319",Immeuble,48m,"Copropriété, Syndic, SCI",,False,False
1292756,ORANGE,SUP,GSM 900,AVENUE DESCARTES D94 ACCÈS TGV N° J209 PK 6.86 VOIX  2 C (LE GRAND VIRTEMBERG) 94450 LIMEIL BREVANNES,94044,"48.7342,2.4972",Pylône tubulaire,"28,6m",SNCF Réseau,2013-01-09,False,False
1293358,FREE MOBILE,ALL,LTE 900,"16, AVENUE FOCH 77500 CHELLES",77108,"48.8733,2.5797",Immeuble,24m,"Copropriété, Syndic, SCI",2025-10-17,False,False
1293725,FREE MOBILE,ALL,5G NR 3500,CENTRAL TÉLÉPHONIQUE DE FIGARI (CRUCELLA) 20114 FIGARI,2A114,"41.4878,9.1253",Pylône autostable,21m,TOTEM,2025-10-17,False,False
1302792,FREE MOBILE,ALL,LTE 900,29 BOULEVARD DE STALINGRAD 92240 MALAKOFF,92046,"48.8147,2.2864",Immeuble,"32,5m",Société HLM,2025-10-17,False,False
1303387,FREE MOBILE,ALL,LTE 900,2 COURS DE VERDUN 94290 VILLENEUVE LE ROI,94077,"48.7328,2.4075",Immeuble,"15,6m",Particulier,2025-10-17,False,False
1304781,FREE MOBILE,ALL,LTE 900,"104, BOULEVARD SAINT GERMAIN 75006 PARIS 06",75106,"48.8517,2.3428",Immeuble,"32,4m",Société Privée,2025-10-17,False,False
1305095,BOUYGUES TELECOM,ALL,"GSM 900, UMTS 900, LTE 800, LTE 1800, LTE 2100, 5G NR 2100",LA CHAPELLE DE CARAFON 76340 AUBERMESNIL AUX ERABLES,76029,"49.8231,1.5722",Pylône autostable,45m,TDF,2025-10-09,False,True
1318199,FREE MOBILE,AJO,LTE 900,"17 A , B, C RUE DOCTEUR ALFRED RICHET 21000 DIJON",21231,"47.3086,5.0131",Immeuble,17m,Société HLM,,False,False
1320031,FREE MOBILE,ALL,LTE 900,40 RUE DU NOUVELET 94310 ORLY,94054,"48.7425,2.4044",Immeuble,"36,8m","Copropriété, Syndic, SCI",2025-10-17,False,False
1323597,FREE MOBILE,AJO,LTE 900,1-3 AVENUE DES COSMONAUTES 45400 FLEURY LES AUBRAIS,45147,"47.9278,1.9231",Immeuble,"28,4m",Société Privée,,False,False
1327174,FREE MOBILE,ALL,LTE 900,4 BIS RUE JACQUARD 91280 ST PIERRE DU PERRAY,91573,"48.62,2.5092",Pylône tubulaire,"31,5m",ON TOWER FRANCE,2025-10-17,False,False
1327188,FREE MOBILE,ALL,LTE 900,5 AV DE L'EPI D'OR 94800 VILLEJUIF,94076,"48.7811,2.3539",Bâtiment,"20,3m","Copropriété, Syndic, SCI",2025-10-17,False,False
1327230,FREE MOBILE,ALL,LTE 900,160 A BD D'HALLUIN 59200 TOURCOING,59599,"50.7356,3.1331",Immeuble,26m,Société HLM,2025-10-17,False,False
1327884,FREE MOBILE,ALL,LTE 900,43 RUE BLANCHE 75009 PARIS 09,75109,"48.8806,2.3314",Immeuble,"29,1m","Copropriété, Syndic, SCI",2025-10-17,False,False
1329160,ORANGE,SUP,GSM 900,RUE IRÈNE ET FRÉDÉRIC JOLIOT CURIE (MALITORNE) 18230 ST DOULCHARD,18205,"47.1075,2.3831",Pylône autostable,35m,TOTEM,2005-01-07,False,False
1329252,FREE MOBILE,AJO,LTE 900,GARE DE TRIAGE DES CLAIRIERES CHEMIN LATERALE COTE PAIR 78480 VERNEUIL SUR SEINE,78642,"48.9892,1.9697",Pylône autostable,35m,SNCF Réseau,,False,False
133222,SFR,ALL,"5G NR 2100, 5G NR 3500",VOIE DE CHALONS DÉCHETTERIE (LE CHEMIN DE CHALONS) 51600 SUIPPES,51559,"49.1228,4.5292",Pylône autostable,42m,TDF,2025-10-17,False,False
1332570,FREE MOBILE,AJO,LTE 900,CHEMIN DE LA CROIX D'ALVAULT PRAIRIE DE MÉRIGNAN 45240 LA FERTE ST AUBIN,45146,"47.7156,1.9336",Pylône autostable,50m,HIVORY,,False,False
1333215,FREE MOBILE,ALL,LTE 900,4 RUE DES FENALS 13010 MARSEILLE 10,13210,"43.2842,5.41",Bâtiment,33m,"Copropriété, Syndic, SCI",2025-10-17,False,False
1335952,FREE MOBILE,ALL,LTE 900,"2, RUE HENRY DE BOURNAZEL 06300 NICE",06088,"43.6928,7.2947",Immeuble,"25,3m","Copropriété, Syndic, SCI",2025-10-17,False,False
1335992,FREE MOBILE,AJO,LTE 900,RUE DE LA BOUILLERIE 56500 LOCMINE,56117,"47.8803,-2.8317",Pylône autostable,35m,TDF,,False,False
1344862,FREE MOBILE,ALL,LTE 900,30 R FELICIEN DAVID 75116 PARIS 16,75116,"48.8489,2.2733",Immeuble,36m,"Copropriété, Syndic, SCI",2025-10-17,False,False
1345369,ORANGE,AJO,"5G NR 700, 5G NR 3500", (LES BLACHES) 26700 PIERRELATTE,26235,"44.3556,4.7097",Pylône tubulaire,23m,TOTEM,,False,False
1345369,ORANGE,SUP,LTE 700, (LES BLACHES) 26700 PIERRELATTE,26235,"44.3556,4.7097",Pylône tubulaire,23m,TOTEM,2021-12-27,False,False
1345835,FREE MOBILE,ALL,LTE 900,258 RUE MARCADET 75018 PARIS 18,75118,"48.8931,2.3289",Immeuble,35m,Société Privée,2025-10-17,False,False
1346432,FREE MOBILE,ALL,"LTE 900, LTE 2100, 5G NR 3500",6 BD VINCENT AURIOL HOTEL MERCURE 75013 PARIS 13,75113,"48.8375,2.3728",Immeuble,"29,2m",Société Privée,2025-10-17,False,False
1352338,FREE MOBILE,ALL,LTE 900,211 RUE TROUSSIER 69400 VILLEFRANCHE SUR SAONE,69264,"45.9911,4.7356",Immeuble,30m,Société HLM,2025-10-17,False,False
1353796,FREE MOBILE,ALL,LTE 900,10 QUAI VICTOR AUGAGNEUR 69003 LYON 03,69383,"45.7606,4.8414",Immeuble,"25,4m","Copropriété, Syndic, SCI",2025-10-17,False,False
1371374,FREE MOBILE,AJO,LTE 900,"34,  R HENRI BARBUSSE 94110 ARCUEIL",94003,"48.8083,2.34","Ouvrage de signalisation (portique routier, panneau routier)","9,3m",DDE,,False,False
1377056,FREE MOBILE,ALL,LTE 900,RUE DE L ETANG DE DELPECH 76800 ST ETIENNE DU ROUVRAY,76575,"49.3878,1.1142",Pylône autostable,"27,6m",ON TOWER FRANCE,2025-10-17,False,False
1377439,ORANGE,AJO,"LTE 700, 5G NR 2100",CHEMIN RURAL N° 141 D 141-4 (BASMEVILLE FERME) 28700 CHATENAY,28092,"48.3689,1.8986",Pylône autostable,31m,TOTEM,,False,False
1377618,FREE MOBILE,AJO,LTE 900,380 R FRANCIS PERRIN 45770 SARAN,45302,"47.95,1.8614",Pylône tubulaire,25m,ON TOWER FRANCE,,False,False
1377673,FREE MOBILE,AJO,LTE 900,RTE 919 (LE BIAC CHATEAU) 09210 LEZAT SUR LEZE,09167,"43.2714,1.3506",Pylône tubulaire,"31,4m",TDF,,False,False
1379429,FREE MOBILE,ALL,LTE 900,36 BOULEVARD SAINTE MARGUERITE 13009 MARSEILLE 09,13209,"43.2686,5.4033",Immeuble,"32,5m","Copropriété, Syndic, SCI",2025-10-17,False,False
1379436,FREE MOBILE,ALL,LTE 900,88 AVENUE KENNEDY 59200 TOURCOING,59599,"50.7314,3.1453",Immeuble,"34,5m",Société HLM,2025-10-17,False,False
1380924,FREE MOBILE,AJO,LTE 900,24 RUE VOLTAIRE 21500 MONTBARD,21425,"47.6275,4.3397",Immeuble,"26,5m","Copropriété, Syndic, SCI",,False,False
1381455,FREE MOBILE,AJO,LTE 900,132 BOULEVARD DAUPHINOT 51100 REIMS,51454,"49.2603,4.0561",Pylône autostable,27m,TOTEM,,False,False
1381716,FREE MOBILE,AJO,LTE 900,1 RUE DE LA CROIX GAUTIER 53150 MONTSURS,53161,"48.1311,-0.5581",Pylône autostable,"23,5m",TDF,,False,False
1388498,FREE MOBILE,AJO,LTE 900,1 PLACE DE LA RÉPUBLIQUE 63110 BEAUMONT,63032,"45.7503,3.0858",Immeuble,"15,3m","Commune, communauté de communes",,False,False
1388508,FREE MOBILE,ALL,LTE 900,34 BD DE LA LIBÉRATION COURTYARD HÔTEL MARRIOT 93210 ST DENIS,93066,"48.9222,2.3431",Immeuble,"27,2m",Société Privée,2025-10-17,False,False
1388706,FREE MOBILE,ALL,LTE 900,175 RUE BELLIARD 75018 PARIS 18,75118,"48.8956,2.3306",Immeuble,"30,7m",Société HLM,2025-10-17,False,False
1391957,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 800, LTE 1800, LTE 2100",TUNNEL DE VILLEJUST RÉPÉTEUR 10 (TUNNEL DE VILLEJUST) 91140 VILLEJUST,91666,"48.6731,2.2067",Tunnel,6m,SNCF Réseau,2025-10-16,False,True
1392520,SFR,AJO,LTE 700,LA MAISON NEUVE LE PLESSIS 53200 FROMENTIERES,53101,"47.8903,-0.675",Pylône autostable,"36,3m",TDF,,False,False
1397435,FREE MOBILE,ALL,LTE 900,NEUENBERG 67340 INGWILLER,67222,"48.8744,7.4933",Pylône autostable,"46,6m",TDF,2025-10-17,False,False
1397553,FREE MOBILE,ALL,LTE 900,13 RUE DU PÉROU ENTREPOT SHURGARD 91300 MASSY,91377,"48.7214,2.3",Immeuble,20m,Société Privée,2025-10-17,False,False
1399037,FREE MOBILE,ALL,LTE 900,TRAINE CHARDON (TRAINE CHARDON) 17160 BLANZAC LES MATHA,17048,"45.8778,-0.3414",Pylône autostable,36m,TDF,2025-10-17,False,False
1399231,FREE MOBILE,ALL,LTE 900,"128, RUE JEANNE D'ARC 76100 ROUEN",76540,"49.4481,1.0944",Immeuble,"26,6m","Copropriété, Syndic, SCI",2025-10-17,False,False
1399755,ORANGE,SUP,"GSM 900, UMTS 900, LTE 800", (ROUTE D 4A) 86240 ITEUIL,86113,"46.4897,0.3267",Pylône tubulaire,12m,ATC FRANCE,2013-10-15,False,False
1402658,FREE MOBILE,AJO,LTE 900,10 AVENUE PAUL SEJOURNE 31500 TOULOUSE,31555,"43.6064,1.4283",Immeuble,"27,8m","Copropriété, Syndic, SCI",,False,False
1406210,FREE MOBILE,ALL,LTE 900,11 RUE FOREST 75018 PARIS 18,75118,"48.885,2.3283",Bâtiment,36m,Société Privée,2025-10-17,False,False
1407101,FREE MOBILE,AJO,LTE 900,4 AVENUE DE CASSELARDIT 31500 TOULOUSE,31555,"43.6039,1.4072",Immeuble,"21,7m","Copropriété, Syndic, SCI",,False,False
1414365,FREE MOBILE,ALL,LTE 900,"4, BOULEVARD DES DARDANELLES 13007 MARSEILLE 07",13207,"43.2858,5.3514",Immeuble,"22,7m","Copropriété, Syndic, SCI",2025-10-17,False,False
1414384,FREE MOBILE,ALL,LTE 2100,3 RUE ALBERT SCHWEITZER 68040 INGERSHEIM,68155,"48.0947,7.3069",Immeuble,18m,Société HLM,2025-10-17,False,False
1414912,FREE MOBILE,AJO,LTE 900,RUE D'INKERMANN 69100 VILLEURBANNE,69266,"45.77,4.8656",Immeuble,30m,"Copropriété, Syndic, SCI",,False,False
1415431,BOUYGUES TELECOM,ALL,LTE 700,12 R DE ROUEN 67200 STRASBOURG,67482,"48.5944,7.7964",Pylône autostable,35m,TDF,2025-10-08,False,False
1415431,FREE MOBILE,ALL,LTE 900,12 R DE ROUEN 67200 STRASBOURG,67482,"48.5944,7.7964",Pylône autostable,35m,TDF,2025-10-17,False,False
1417386,FREE MOBILE,ALL,LTE 900,50 AVENUE JEAN MOULIN 21160 MARSANNAY LA COTE,21390,"47.2792,5.0153",Pylône autostable,"25,3m",ON TOWER FRANCE,2025-10-17,False,False
1422472,FREE MOBILE,ALL,LTE 900,1 BIS RUE DES FRERES MONTGOLFIER 95500 GONESSE,95277,"48.9881,2.4542",Pylône tubulaire,25m,ON TOWER FRANCE,2025-10-17,False,False
1422615,PMT-VODAFONE,ALL,5G NR 3500,QUARTIER MATI SAINT HILAIRE PK5.5 OUEST 98704 FAAA,98715,"-17.5661,-149.6017",Pylône autostable,25m,Pacific Mobile Telecom,2025-10-10,False,False
1424250,FREE MOBILE,ALL,LTE 900,ALLEE DES TENNIS 77144 MONTEVRAIN,77307,"48.8761,2.7531",Pylône tubulaire,26m,ON TOWER FRANCE,2025-10-17,False,False
1424920,ORANGE,ALL,LTE 700,CHEM RURAL DU FIEF 02120 PROIX,02625,"49.8981,3.5647",Pylône autostable,30m,TOTEM,2025-10-22,False,False
1425823,ORANGE,SUP,LTE 2600,ESPLANADE ROLAND GARROS SITE HENRI FARMAN (PARC DES EXPOSITIONS) 51100 REIMS,51454,"49.235,4.0594",Bâtiment,9m,"Commune, communauté de communes",2014-07-03,False,False
1427224,FREE MOBILE,AJO,LTE 900,AVENUE FELIX FAURE 69580 SATHONAY CAMP,69292,"45.8261,4.8725",Immeuble,20m,"Copropriété, Syndic, SCI",,False,False
1427275,FREE MOBILE,AJO,LTE 900,R.N. 106 (LE CHEVAL VERT) 30360 VEZENOBRES,30348,"44.0678,4.1158",Pylône autostable,27m,TDF,,False,False
1429198,FREE MOBILE,ALL,LTE 900,1 AVENUE DES PETITES HAIES 94000 CRETEIL,94028,"48.7878,2.4367",Immeuble,"20,5m",Société Privée,2025-10-17,False,False
1429431,FREE MOBILE,ALL,LTE 900,31 B BD DIDEROT 75012 PARIS 12,75112,"48.8464,2.3767",Immeuble,"29,2m","Copropriété, Syndic, SCI",2025-10-17,False,False
1432640,FREE MOBILE,AJO,LTE 900,2 RUE ALBERT CHABANON 13006 MARSEILLE 06,13206,"43.29,5.3819",Immeuble,"31,2m","Copropriété, Syndic, SCI",,False,False
1433905,FREE MOBILE,ALL,LTE 900, (LANDES DE LA HINOIS) 35550 PIPRIAC,35219,"47.7831,-1.9192",Pylône autostable,"42,3m",TDF,2025-10-17,False,False
1434472,FREE MOBILE,AJO,LTE 900,R DE L'ARRIVÉE - TUN DU MAINE 75015 PARIS 15,75115,"48.8414,2.3214",Tunnel,6m,"Commune, communauté de communes",,False,False
1434486,FREE MOBILE,AJO,LTE 900,TUNNEL A86 AV DE LA DIVISION LECLERC 94260 FRESNES,94034,"48.7581,2.3264",Tunnel,"7,5m",DDE,,False,False
1437185,FREE MOBILE,ALL,LTE 900,LES RIVIERES 69380 CIVRIEUX D AZERGUES,69059,"45.8681,4.7164",Pylône autostable,25m,HIVORY,2025-10-17,False,False
1440397,FREE MOBILE,ALL,LTE 900,STADE DE MOISSY GYMNASE RUE DE NOISEMENT RUE DU CANTON 77550 MOISSY CRAMAYEL,77296,"48.6311,2.5986",Pylône tubulaire,40m,CELLNEX,2025-10-17,False,False
1441305,BOUYGUES TELECOM,AJO,"LTE 1800, LTE 2100, 5G NR 2100",RUE DU STADE 30620 AUBORD,30020,"43.7606,4.3178",Pylône tubulaire,23m,HIVORY,,False,False
1442599,FREE MOBILE,AJO,LTE 900,ROUTE DE PERIGNEUX (CIMETIÈRE) 42240 ST MAURICE EN GOURGOIS,42262,"45.4044,4.1839",Pylône tubulaire,25m,SFR,,False,False
1443578,SFR,AJO,5G NR 2100,2 V COM. DITE DE TASQUE (LARRAMEE) 32160 PLAISANCE,32319,"43.615,0.0403",Pylône autostable,"33,5m",TDF,,False,False
1443578,SFR,SUP,UMTS 2100,2 V COM. DITE DE TASQUE (LARRAMEE) 32160 PLAISANCE,32319,"43.615,0.0403",Pylône autostable,"33,5m",TDF,2017-03-29,False,False
1444207,FREE MOBILE,ALL,LTE 900,ZI LES MUIDS SARL CARON 02100 MORCOURT,02525,"49.8708,3.3317",Pylône tubulaire,25m,HIVORY,2025-10-20,False,False
1444283,FREE MOBILE,ALL,LTE 900,ZI DE LA FIOLLE R DU MOULIN (LE MÉPLIER) 71450 BLANZY,71040,"46.7119,4.4036",Pylône autostable,30m,HIVORY,2025-10-17,False,False
1444304,SFR,AJO,"LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100",8 RUE MARIUS POTHIER ÉGLISE 55100 VERDUN,55545,"49.1606,5.3639",Monument religieux,23m,Association,,False,True
1444378,FREE MOBILE,AJO,5G NR 3500,"13 R DE L'EUROPE, LE GROS GRE 60530 NEUILLY EN THELLE",60450,"49.2267,2.2933",Pylône autostable,46m,HIVORY,,False,False
1445241,FREE MOBILE,ALL,LTE 900,22 RUE DE LESSEPS 75020 PARIS 20,75120,"48.8594,2.4",Immeuble,"24,8m",Société Privée,2025-10-17,False,False
1445343,SFR,ALL,5G NR 2100,RD 768 ZA DE PHILIPPORTE (RTE DE LA VALLÉE) 22400 HENANSAL,22077,"48.5281,-2.4211",Pylône autostable,50m,TDF,2025-10-20,False,False
1445394,FREE MOBILE,ALL,LTE 900, (HAUT DE LA CÔTE) 54110 FLAINVAL,54195,"48.6167,6.3914",Pylône autostable,30m,HIVORY,2025-10-17,False,False
1445510,FREE MOBILE,ALL,LTE 900, (LES OLIVIÈRES) 69420 TUPIN ET SEMONS,69253,"45.4833,4.7736",Pylône autostable,41m,HIVORY,2025-10-17,False,False
144735,SFR,AJO,LTE 700, (LE BOIS BLANDIN) 72340 MARCON,72183,"47.7119,0.5067",Pylône tubulaire,20m,ATC FRANCE,,False,False
1447917,FREE MOBILE,ALL,LTE 900,1 RUE JEAN-MARIE MERLE 69120 VAULX EN VELIN,69256,"45.7781,4.9117",Pylône tubulaire,26m,ON TOWER FRANCE,2025-10-17,False,False
1449089,SFR,SUP,5G NR 2100,40 BOULEVARD DE L'EUROPE 00404 ERR CONV INSEE,69152,"45.7047,4.8206",Immeuble,16m,Société HLM,,False,False
1449694,FREE MOBILE,AJO,5G NR 3500,BOIS DES DAMZELLES (NOTRE DAME DE GRACE) 55800 REVIGNY SUR ORNAIN,55427,"48.8147,4.9936",Pylône tubulaire,35m,TDF,,False,False
1450375,FREE MOBILE,ALL,LTE 900, (RINGLOCH) 67360 GOERSDORF,67160,"48.9392,7.7614",Pylône tubulaire,"15,4m",TDF,2025-10-17,False,False
