id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,date_activ,is_zb,is_new
100560,FREE MOBILE,AJO,LTE 900,VC N°4 (LA COULOMBRIÈRE) 61410 RIVES D ANDAINE,61096,"48.5406,-0.4642",Pylône autostable,35m,TOTEM,,False,False
1008092,ORANGE,SUP,"GSM 900, UMTS 900, LTE 700",RUE FRÉDÉRIC CHOPIN / RUE PHILIPPE MARTIN PILIER DU VIADUC DE L'A31 54250 CHAMPIGNEULLES,54115,"48.7297,6.1606","Ouvrage d'art (pont, viaduc)",14m,"Commune, communauté de communes",2020-12-28,False,False
1009483,BOUYGUES TELECOM,ALL,5G NR 3500,20 R CHARLES GOUNOT 76380 CANTELEU,76157,"49.4558,1.0333",Immeuble,"29,1m","Copropriété, Syndic, SCI",2025-08-05,False,False
1009867,FREE MOBILE,ALL,LTE 900,7 RUE DU PARADIS 28110 LUCE,28218,"48.4356,1.4669",Immeuble,37m,Société Privée,2025-08-11,False,False
1010193,ORANGE,SUP,"GSM 900, UMTS 900, LTE 700",RUELLE ST MÉDARD / 17 PLACE ST ETIENNE FOYER DE L'ÉTUDIANT CATHOLIQUE 67200 STRASBOURG,67482,"48.5828,7.755",Immeuble,24m,Association,2019-12-05,False,False
101227,ORANGE,SUP,"GSM 900, UMTS 900, LTE 800, LTE 1800", (MONDRAN) 64190 NARP,64414,"43.3817,-0.8189",Pylône autostable,30m,TOTEM,1997-07-11,False,False
1016260,FREE MOBILE,ALL,LTE 900,4 RUE PAUL BERNIES 31500 TOULOUSE,31555,"43.6108,1.4139",Immeuble,"19,3m",Société Privée,2025-08-11,False,False
1016288,FREE MOBILE,ALL,LTE 900,2 BOULEVARD DE LA LIBERATION 93210 ST DENIS,93066,"48.9286,2.3408",Immeuble,"23,8m","Copropriété, Syndic, SCI",2025-08-11,False,False
1016290,FREE MOBILE,AJO,LTE 900,1 RUE DE STRASBOURG 94700 MAISONS ALFORT,94046,"48.795,2.4342",Immeuble,25m,Société HLM,,False,False
1016680,FREE MOBILE,ALL,LTE 900,28 RUE DE VINCENNES 47.15410000 -2.13510000 44600 ST NAZAIRE,44184,"47.2617,-2.2308",Immeuble,"21,5m",Société HLM,2025-08-11,False,False
1016686,FREE MOBILE,AJO,LTE 900,31 AVENUE ARTHUR MICHEL 45750 ST PRYVE ST MESMIN,45298,"47.8803,1.8703",Bâtiment,"17,5m","Commune, communauté de communes",,False,False
1016712,FREE MOBILE,ALL,LTE 900,14 RUE HECTOR BERLIOZ 93000 BOBIGNY,93008,"48.9061,2.4558",Bâtiment,"35,6m",Société HLM,2025-08-11,False,False
101756,ORANGE,AJO,"LTE 700, LTE 1800, 5G NR 2100",R DU GÉNÉRAL DE GAULLE EGLISE 67710 WANGENBOURG ENGENTHAL,67122,"48.6233,7.3078",Monument religieux,46m,"Commune, communauté de communes",,False,False
101756,ORANGE,SUP,GSM 900,R DU GÉNÉRAL DE GAULLE EGLISE 67710 WANGENBOURG ENGENTHAL,67122,"48.6233,7.3078",Monument religieux,46m,"Commune, communauté de communes",1996-10-04,False,False
1018261,ORANGE,SUP,"GSM 900, UMTS 900, LTE 700",RUE JEAN GABIN ZANNIER CONSTRUCTION 57280 MAIZIERES LES METZ,57433,"49.1972,6.1614",Pylône tubulaire,30m,TOTEM,2012-10-31,False,False
1023484,FREE MOBILE,AJO,LTE 900,27 A BOULEVARD GAMBETTA 30100 ALES,30007,"44.1242,4.0836",Immeuble,"34,7m","Copropriété, Syndic, SCI",,False,False
102388,ORANGE,AJO,"LTE 1800, 5G NR 2100", (LA PIERRE) 69550 AMPLEPUIS,69006,"45.9347,4.3417",Pylône autostable,18m,TOTEM,,False,False
1029094,FREE MOBILE,AJO,LTE 900,4 BOULEVARD GAMBETTA 27000 EVREUX,27229,"49.0183,1.1453",Pylône tubulaire,"20,5m",ON TOWER FRANCE,,False,False
1029100,FREE MOBILE,ALL,LTE 900,242 CHEMIN DU MAS DU DIABLE 30900 NIMES,30189,"43.85,4.3642",Bâtiment,36m,"Copropriété, Syndic, SCI",2025-08-11,False,False
1029102,FREE MOBILE,AJO,LTE 900,10 RUE JEAN MOULIN SETE 34200 SETE,34301,"43.4092,3.6903",Bâtiment,"26,2m","Copropriété, Syndic, SCI",,False,False
1029663,FREE MOBILE,ALL,LTE 900,2 RUE MARYSE BASTIE 93120 LA COURNEUVE,93027,"48.9339,2.4131",Pylône tubulaire,"26,4m",ON TOWER FRANCE,2025-08-11,False,False
1033025,FREE MOBILE,AJO,LTE 900,20 RUE DES GRAVES 01000 BOURG EN BRESSE,01053,"46.1994,5.2328",Immeuble,"18,2m",Société HLM,,False,False
1033027,FREE MOBILE,AJO,LTE 900,4 RUE BERTHELOT 29820 GUILERS,29069,"48.4272,-4.5544",Pylône tubulaire,25m,ON TOWER FRANCE,,False,False
1033039,FREE MOBILE,AJO,LTE 900,116 RUE ORDENER 75018 PARIS 18,75118,"48.8933,2.3397",Immeuble,"27,5m",Particulier,,False,False
1033371,OUTREMER TELECOM,AJO,"LTE 700, LTE 2100, 5G NR 3500",R DANIEL AMARANTHE PYL GUYANE NUMERIQUE (SAVANE FIÉVÉE) 97350 IRACOUBO,97303,"5.4756,-53.2136",Pylône autostable,70m,Société Privée,,False,False
1033379,OUTREMER TELECOM,AJO,"LTE 700, LTE 2100, 5G NR 3500",RUE EDGARD OTHILLY DERRIÈRE LE CIMETIÈRE (SARCELLE) 97360 MANA,97306,"5.67,-53.7825",Pylône autostable,80m,GUYANE NUMERIQUE,2025-09-01,False,False
1036041,ORANGE,SUP,"GSM 900, UMTS 900, LTE 700",CHEMIN DU CHEMINOT STADE 59162 OSTRICOURT,59452,"50.4517,3.0272",Pylône tubulaire,30m,TOTEM,2019-02-25,False,False
1037056,FREE MOBILE,AJO,LTE 900,38 RUE DIDEROT 38100 GRENOBLE,38185,"45.1911,5.7047",Immeuble,"19,4m",Particulier,,False,False
1040302,FREE MOBILE,AJO,LTE 900,43 R DU 13 OCTOBRE 1918 02000 LAON,02408,"49.5647,3.6114",Château d'eau - réservoir,38m,"Commune, communauté de communes",,False,False
1041066,FREE MOBILE,AJO,LTE 900,3 RUE GASTON DEFFERRE 90000 BELFORT,90010,"47.6389,6.8531",Bâtiment,"21,2m","Copropriété, Syndic, SCI",,False,False
1041613,FREE MOBILE,AJO,LTE 900,A 31 NORD (LA CAILLE) 88170 BALLEVILLE,88031,"48.3456,5.8553",Pylône autostable,"45,3m",Sociétés d'Autoroutes,,False,False
1042268,FREE MOBILE,AJO,LTE 900,3 CHEMIN DES TORCOLS 25000 BESANCON,25056,"47.2597,6.0147",Pylône tubulaire,26m,"Commune, communauté de communes",,False,False
1042272,FREE MOBILE,AJO,LTE 900,77 RUE LOUIS PLANA 31500 TOULOUSE,31555,"43.6125,1.4742",Immeuble,20m,Particulier,,False,False
1042280,FREE MOBILE,AJO,LTE 900,RUE JANGUET 33230 ST MEDARD DE GUIZIERES,33447,"45.02,-0.0761",Pylône autostable,"40,1m",ON TOWER FRANCE,,False,False
1042298,FREE MOBILE,AJO,LTE 900,27 AVENUE DE FLANDRE 75019 PARIS 19,75119,"48.8861,2.3706",Immeuble,"41,2m","Copropriété, Syndic, SCI",,False,False
1044689,FREE MOBILE,AJO,LTE 900,ARNEULE DE HAUT (LES GRANGES DE 5 MONTS) 64440 LARUNS,64320,"43.0069,-0.4308",Pylône autostable,10m,ORANGE Services Fixes,,False,False
1045509,FREE MOBILE,AJO,LTE 900,RTE DES ESTUAIRES D10E HOUECQ MAGESCQ (PIGNAT-COURAU) 40140 MAGESCQ,40168,"43.7425,-1.2242",Pylône autostable,38m,ATC FRANCE,,False,False
1047626,FREE MOBILE,AJO,LTE 900, (S1 SIGNAL DE FLAGIT) 48000 BALSIEGES,48016,"44.52,3.4522",Pylône autostable,41m,ORANGE,,False,False
1048302,FREE MOBILE,AJO,LTE 900,6 RUE LOUIS BONIN 31500 TOULOUSE,31555,"43.6289,1.4114",Pylône tubulaire,36m,ON TOWER FRANCE,,False,False
105442,ORANGE,ALL,LTE 700,VOIE RURALE DITE DE DERRIÈRE LES HAIES (LA PETITE CROIX) 80120 FOREST MONTIERS,80332,"50.2414,1.7433",Pylône autostable,"46,6m",HIVORY,2025-08-27,False,False
1056203,BOUYGUES TELECOM,SUP,UMTS 2100,AVENUE DE CREIL STADE MUNICIPAL DE FOOTBALL 60300 SENLIS,60612,"49.2094,2.5739",Pylône autostable,"28,6m","Commune, communauté de communes",2018-11-27,False,False
105634,FREE MOBILE,AJO,LTE 900, (ROUAYRAS) 81320 NAGES,81193,"43.6589,2.7772",Pylône autostable,32m,TOTEM,,False,False
1057013,FREE MOBILE,AJO,LTE 900,7B AVENUE DE VALMY 38100 GRENOBLE,38185,"45.1867,5.7444",Immeuble,"25,6m","Copropriété, Syndic, SCI",,False,False
1057962,FREE MOBILE,AJO,LTE 900,23 ALLEE DE LA TOISON D OR 94000 CRETEIL,94028,"48.7803,2.4547",Immeuble,"53,7m","Copropriété, Syndic, SCI",,False,False
1058179,FREE MOBILE,AJO,LTE 900,CONDADES LES HERBIOS 34220 RIOLS,34229,"43.4647,2.7956",Pylône autostable,25m,HIVORY,,False,False
106122,ORANGE,AJO,"LTE 700, 5G NR 2100",A 8 (SACCARON) 83910 POURRIERES,83097,"43.4817,5.7439",Pylône autostable,12m,TOTEM,,False,False
106122,ORANGE,SUP,LTE 2100,A 8 (SACCARON) 83910 POURRIERES,83097,"43.4817,5.7439",Pylône autostable,12m,TOTEM,2022-05-02,False,False
1063214,FREE MOBILE,AJO,LTE 900,RUE DES BERNAUDS (LES BERNAUX) 71670 ST PIERRE DE VARENNES,71468,"46.8472,4.4972",Pylône autostable,35m,TOTEM,,False,False
1068655,FREE MOBILE,AJO,LTE 900,135 BOULEVARD DE MENILMONTANT 75011 PARIS 11,75111,"48.8664,2.3831",Immeuble,"27,6m","Copropriété, Syndic, SCI",,False,False
1068663,FREE MOBILE,ALL,LTE 900,IMPASSE BLOCH PRAEGER 93120 LA COURNEUVE,93027,"48.9272,2.4128",Pylône tubulaire,30m,ON TOWER FRANCE,2025-08-11,False,False
1084161,ORANGE,AJO,"GSM 900, LTE 700, LTE 1800, 5G NR 3500",RUE DE LA PRAIRIE 91150 MORIGNY CHAMPIGNY,91433,"48.4475,2.1758",Pylône tubulaire,33m,TOTEM,,True,False
